PRECINCT,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSAULT_BY_PRISONER,ASSAULT_OFFICER_NO_INJURY,BURGLARY,CMIS,DISCONDUCT,DRUGS,DRUNKEN_DRIVING,EMBEZZLEMENT,FAMILY_VIOLENCE,FORGERY,FRAUD,GAMBLING,LARCENY,LIQUOR_LAW_VIOLATIONS,MVTHEFT,MURDER_MANSLAUGHTER,NEGLIGENT_MANSLAUGHTER,PROSTITUION,PROSTITUTION,PUBLIC_DRUNKENNESS,RAPE,ROBBERY,RUNAWAY,SEX_OFFENSE,SEXOFF,SIMPASS,STOLEN_PROPERTY,TRESPASS,VAGRANCY,VANDALISM,WEAPONS,VCI,P1P,P1V
2,2001,5,64,52,15,2,0,0,27,114,40,97,6,3,10,12,34,0,136,1,42,3,0,7,0,8,1,16,1,8,0,136,4,22,0,0,11,408,221,35
2,2001,6,90,67,10,0,0,1,33,71,40,86,3,3,7,14,31,0,115,8,47,0,0,3,0,7,2,18,0,10,0,132,11,13,1,0,17,400,213,30
2,2001,7,73,51,8,1,0,0,38,96,42,89,7,1,4,10,30,0,125,8,48,1,0,5,0,5,3,13,0,12,0,140,4,22,3,0,8,403,224,25
2,2001,8,105,46,16,0,0,5,33,119,34,123,6,2,6,11,22,1,139,0,43,1,0,7,0,8,1,14,0,7,0,145,5,20,2,0,9,449,229,32
2,2001,9,96,45,19,4,0,3,35,99,32,62,2,3,7,11,23,4,131,4,32,1,0,3,0,12,4,17,0,5,0,140,6,15,0,0,13,416,215,41
2,2001,10,86,40,16,4,0,1,29,82,40,65,10,2,3,13,27,0,138,2,57,0,0,5,0,9,0,11,0,5,0,143,12,15,1,2,11,395,235,27
2,2001,11,58,40,18,3,0,3,37,78,34,107,9,1,1,12,20,0,112,2,38,0,0,4,0,5,0,7,0,8,0,122,5,14,0,0,7,335,194,25
2,2001,12,62,29,8,2,0,1,40,65,24,72,5,2,2,6,12,1,91,2,49,0,0,1,0,9,0,18,0,3,0,88,3,21,1,3,7,270,198,26
3,1990,1,32,8,2,0,0,0,43,108,35,4,3,0,4,0,4,0,85,4,97,0,0,0,0,2,2,9,0,4,0,69,7,2,0,0,1,252,234,13
3,1990,2,26,11,3,6,0,0,30,89,35,1,1,0,3,0,11,0,70,6,97,0,0,0,0,2,1,8,0,1,0,83,17,3,3,0,0,250,205,12
3,1990,3,33,5,6,6,0,0,40,106,40,2,0,0,4,1,1,0,97,4,97,0,0,0,0,3,3,8,0,5,0,92,8,4,0,0,0,282,242,17
3,1990,4,71,6,5,3,0,0,37,124,61,7,0,0,5,1,0,0,78,6,86,0,0,0,0,20,3,13,0,4,0,105,9,1,0,0,2,370,214,21
3,1990,5,68,2,13,3,0,0,49,110,48,8,1,1,0,1,5,1,103,5,133,0,0,0,0,7,5,17,0,11,0,89,6,4,1,0,0,320,302,35
3,1990,6,52,9,8,0,0,0,41,121,32,3,0,0,3,1,7,0,73,3,101,0,0,0,0,20,1,18,0,3,0,96,10,3,1,1,0,310,233,27
3,1990,7,48,17,6,5,0,0,56,93,46,4,0,0,3,2,6,0,75,1,75,0,0,0,0,12,1,21,0,4,0,101,1,3,2,0,0,310,227,28
3,1990,8,56,22,8,6,0,0,60,104,30,1,1,0,2,0,6,0,74,0,98,0,0,0,0,8,1,14,0,2,0,88,4,2,2,0,0,306,246,23
3,1990,9,44,15,15,2,0,0,45,76,21,4,1,0,5,1,5,0,61,0,84,0,0,0,0,1,1,14,1,2,0,79,1,2,3,0,0,237,204,30
3,1990,10,52,7,11,4,0,0,49,75,28,5,1,0,3,2,7,0,99,2,96,0,0,0,0,5,2,14,0,6,0,85,0,2,1,0,0,251,258,27
3,1990,11,43,4,16,3,0,0,45,79,12,1,3,0,3,0,10,0,56,1,140,0,0,0,0,2,1,12,0,1,0,71,3,4,1,0,0,212,253,29
3,1990,12,42,9,11,3,0,0,47,68,17,1,0,0,1,2,4,0,81,1,106,0,0,0,0,15,2,12,0,2,0,61,1,1,1,1,0,200,246,25
3,1991,1,38,4,8,7,0,0,49,50,18,5,2,0,1,1,7,0,61,0,78,0,0,0,0,10,1,12,0,6,0,57,0,1,2,0,0,174,200,21
3,1991,2,35,11,3,2,0,1,41,56,35,0,2,0,1,0,3,0,44,2,62,0,0,0,0,8,3,16,0,4,0,61,0,0,1,0,0,200,163,22
3,1991,3,48,10,3,5,0,0,48,57,15,0,0,2,3,0,5,1,64,1,110,1,0,0,0,8,3,13,0,2,0,55,1,2,1,0,1,190,235,20
3,1991,4,80,13,5,4,0,1,35,81,12,1,0,0,1,0,6,0,52,0,75,0,0,0,0,0,0,16,0,3,0,63,1,1,2,1,0,253,178,21
3,1991,5,75,13,4,4,0,0,45,74,13,3,2,0,5,2,5,0,55,0,70,0,0,0,0,1,3,10,0,3,0,80,0,1,0,0,0,259,180,17
3,1991,6,60,16,4,9,0,0,42,74,20,0,1,0,2,1,9,0,67,0,63,0,0,0,0,0,1,11,0,2,0,78,0,0,1,0,0,257,183,16
3,1991,7,44,31,12,3,0,0,44,82,19,0,2,0,6,0,7,0,80,0,80,1,0,0,0,0,1,14,1,3,0,90,0,2,0,0,0,269,218,28
3,1991,8,48,34,6,5,0,0,50,77,18,0,2,0,3,0,8,0,75,0,95,1,0,0,0,0,1,11,0,4,0,107,0,0,1,0,0,289,231,19
3,1991,9,65,27,8,5,0,0,62,83,24,0,2,1,0,1,3,0,80,0,64,0,0,0,0,0,1,19,0,5,0,84,0,3,0,0,0,288,225,28
3,1991,10,50,20,3,7,0,1,42,87,21,3,0,1,2,0,4,0,63,0,64,0,0,0,0,0,2,6,0,3,0,78,0,6,0,1,0,263,175,11
3,1991,11,17,17,8,6,0,0,37,72,24,0,1,0,2,1,4,0,81,1,77,0,0,0,0,0,0,12,0,4,0,72,0,2,0,0,0,208,207,20
3,1991,12,35,15,5,7,0,0,37,93,17,1,0,0,1,0,3,0,65,0,98,0,0,0,0,0,0,17,0,0,0,77,0,2,1,0,0,244,217,22
3,1992,1,38,14,4,2,0,0,34,68,18,0,0,1,1,0,5,0,71,0,102,0,0,0,0,0,2,10,0,1,0,53,0,1,2,0,0,193,217,16
3,1992,2,51,14,5,8,0,0,40,61,17,4,0,1,5,4,4,0,76,0,72,0,0,0,0,0,0,18,0,5,0,70,0,3,0,0,0,221,206,23
3,1992,3,47,18,1,6,0,1,38,110,36,1,0,1,3,0,4,0,92,0,123,0,0,0,0,0,0,14,0,2,0,61,0,3,1,1,0,278,267,15
3,1992,4,42,28,8,3,0,0,26,69,22,0,3,0,3,1,2,0,56,0,70,0,0,0,0,0,0,14,0,1,0,81,0,2,1,0,0,245,166,22
3,1992,5,32,23,4,7,0,0,51,92,23,2,0,0,4,0,5,0,83,0,102,0,0,0,0,2,1,12,0,1,0,107,0,2,1,1,0,284,248,17
3,1992,6,45,31,8,6,0,0,45,80,26,4,0,0,2,2,5,0,83,0,91,0,0,0,0,1,1,21,0,5,0,106,1,0,2,0,0,294,240,30
3,1992,7,59,28,12,4,0,0,28,58,19,10,0,0,3,5,7,0,67,0,99,0,0,0,0,1,1,10,0,3,0,95,0,2,0,0,0,263,204,23
3,1992,8,79,36,11,4,0,0,43,85,14,7,0,0,1,2,3,0,63,1,107,1,0,0,0,5,1,9,0,1,0,90,0,3,0,0,0,308,222,22
3,1992,9,69,16,8,5,0,0,22,69,35,1,0,1,2,0,6,0,73,0,87,0,0,0,0,4,1,16,0,1,0,128,2,4,2,0,0,322,198,25
3,1992,10,59,25,11,7,0,1,44,157,39,1,0,0,4,2,10,0,110,0,142,0,0,0,0,0,2,28,0,8,1,104,3,13,0,0,1,391,324,41
3,1992,11,39,24,6,9,0,1,56,141,30,1,1,0,4,3,8,0,105,0,137,1,0,0,0,0,1,20,0,4,0,118,3,7,0,0,0,361,318,28
3,1992,12,37,29,7,8,0,0,42,169,31,0,1,0,3,1,6,0,125,1,81,0,0,0,0,0,0,23,0,4,0,96,1,3,2,0,1,370,271,30
3,1993,1,35,37,10,4,0,0,49,155,23,1,2,0,7,3,6,0,121,1,99,0,0,0,0,0,2,18,0,3,0,117,3,6,1,0,1,371,287,30
3,1993,2,27,50,8,1,0,0,32,111,26,0,0,2,0,0,5,0,52,1,120,0,0,0,0,0,2,20,0,5,0,115,1,6,0,1,2,330,224,30
3,1993,3,51,50,10,8,0,0,39,140,33,1,0,0,2,3,6,0,80,0,82,0,0,0,0,0,2,26,0,3,0,130,4,9,0,0,1,412,227,38
3,1993,4,51,39,6,6,0,0,56,103,40,4,2,0,8,0,1,0,90,0,98,0,0,0,0,0,3,13,0,6,0,144,4,3,1,1,0,383,257,22
3,1993,5,50,39,5,3,0,1,45,94,37,1,0,0,3,4,4,0,86,0,73,1,0,0,0,0,2,14,0,5,0,106,3,4,2,1,0,329,218,22
3,1993,6,44,61,9,4,0,1,45,116,39,4,1,1,4,0,1,0,86,0,58,0,0,0,0,0,1,9,0,7,0,111,3,5,0,1,0,375,198,19
3,1993,7,61,71,13,2,0,0,42,122,34,0,0,1,14,0,10,0,96,0,56,0,0,0,0,0,2,13,0,7,0,146,1,5,1,1,3,436,207,28
3,1993,8,41,101,19,8,0,0,36,130,34,4,1,0,8,2,10,0,91,1,70,0,0,0,0,0,1,16,0,4,0,139,2,16,0,0,0,453,213,36
3,1993,9,45,97,5,3,0,0,33,93,31,5,0,2,7,1,13,0,82,0,77,0,0,0,0,0,1,14,0,3,0,110,2,7,0,0,3,379,206,20
3,1993,10,41,65,6,6,0,0,42,116,25,4,0,0,1,1,8,0,98,0,81,1,0,0,0,0,1,21,0,4,0,95,3,10,1,0,0,348,242,29
3,1993,11,29,77,8,3,0,0,38,104,22,0,0,0,3,1,3,0,83,0,74,0,0,0,0,0,1,6,0,3,0,79,3,6,1,0,0,314,201,15
3,1993,12,31,101,14,3,0,0,29,126,22,2,1,0,6,1,8,0,86,1,42,0,0,0,0,0,3,14,0,5,0,92,2,5,2,1,1,375,171,31
3,1994,1,16,39,7,4,0,0,36,74,21,2,0,0,1,2,3,0,62,1,47,2,0,0,0,0,1,11,0,0,0,70,0,5,1,0,0,224,156,21
3,1994,2,31,38,8,6,0,1,29,87,33,4,2,0,2,1,3,1,65,0,61,0,0,0,0,1,1,5,0,2,0,71,4,4,0,2,1,266,160,14
3,1994,3,43,79,16,1,0,0,37,106,40,3,0,1,7,1,4,1,90,3,55,0,0,0,0,0,2,29,0,11,0,103,4,7,3,0,0,372,211,47
3,1994,4,38,96,14,1,0,0,31,114,25,4,1,0,1,0,4,1,75,1,63,1,0,0,0,0,2,21,0,7,0,103,2,10,1,2,9,377,190,38
3,1994,5,36,95,14,3,0,1,25,120,23,7,0,0,4,0,2,0,69,0,68,0,0,0,0,0,0,15,0,7,0,105,4,12,1,0,1,382,177,29
3,1994,6,43,71,5,5,0,0,44,100,25,1,0,0,8,1,6,0,94,0,54,0,0,0,0,0,2,17,0,6,0,93,2,11,1,1,0,337,209,24
3,1994,7,31,75,4,4,0,1,47,94,29,3,0,0,6,1,9,0,93,2,71,0,0,0,0,0,6,18,0,8,0,106,6,6,0,1,1,339,229,28
3,1994,8,50,49,12,6,0,0,55,89,27,2,0,0,4,3,9,0,73,0,51,0,0,0,0,0,1,16,0,12,0,101,2,12,0,0,1,322,195,29
3,1994,9,21,68,4,4,0,0,34,71,26,3,0,0,2,3,9,0,93,0,62,0,0,0,0,0,3,10,0,4,1,97,5,12,2,1,0,287,199,17
3,1994,10,37,66,7,5,0,0,27,125,23,0,1,0,7,4,4,0,112,0,82,1,0,0,0,0,1,14,0,9,1,92,4,5,1,3,2,348,235,23
3,1994,11,27,64,8,2,0,0,36,102,29,4,0,0,3,1,10,0,78,0,68,1,0,0,0,1,2,17,0,10,0,75,4,4,1,0,2,299,199,28
3,1994,12,22,45,3,2,0,0,25,88,19,6,0,0,2,7,13,0,98,1,49,0,0,0,0,0,1,10,0,1,0,49,3,8,0,0,0,225,182,14
3,1995,1,22,64,4,6,0,0,24,65,17,5,1,0,3,3,9,0,70,1,49,0,0,0,0,0,2,9,0,3,0,54,6,6,2,0,1,228,152,15
3,1995,2,23,17,2,0,0,0,13,48,17,8,1,0,5,1,11,1,47,0,63,0,0,0,0,0,2,11,0,5,0,50,1,5,0,1,1,155,134,15
3,1995,3,24,45,6,1,0,1,24,89,24,11,2,0,6,1,5,0,57,2,47,1,0,0,0,1,5,7,0,5,0,76,5,8,2,1,2,259,135,19
3,1995,4,27,48,5,3,1,0,26,68,18,1,0,0,3,1,7,0,68,0,37,0,0,0,0,0,1,15,0,3,0,68,1,6,1,0,0,232,146,21
3,1995,5,37,56,4,1,0,0,30,84,27,5,1,1,3,4,8,0,80,0,65,0,0,0,0,0,4,13,0,10,0,85,5,5,0,1,0,290,188,21
3,1995,6,31,43,6,1,0,1,26,81,20,5,1,1,5,7,13,0,77,0,51,0,0,0,0,0,0,4,0,5,0,88,3,4,1,1,1,264,158,10
3,1995,7,38,61,6,3,0,0,21,80,27,4,0,0,7,1,11,0,79,0,62,0,0,0,0,0,1,6,0,4,0,107,3,9,0,0,0,316,168,13
3,1995,8,32,49,6,3,0,0,30,85,27,5,3,1,8,1,15,0,86,0,59,0,0,0,0,0,3,13,0,7,0,90,4,7,1,0,1,286,188,22
3,1995,9,18,34,3,10,0,0,27,59,30,2,3,0,6,1,13,0,71,0,41,0,0,0,0,0,5,12,0,12,0,83,4,9,0,1,0,234,151,20
3,1995,10,21,31,6,2,0,0,26,116,28,3,1,1,4,1,7,0,105,0,56,0,0,0,0,0,3,16,0,8,1,84,5,4,0,0,4,282,203,25
3,1995,11,23,28,4,2,0,0,17,73,27,2,0,0,5,5,9,0,62,0,43,0,0,0,0,0,2,5,0,6,0,62,1,6,1,0,0,215,127,11
3,1995,12,15,30,3,3,0,0,32,48,18,3,0,1,2,2,10,0,55,0,49,1,0,0,0,0,1,12,0,4,0,64,1,4,0,0,1,178,148,17
3,1996,1,23,41,4,4,0,0,21,73,23,7,3,1,4,1,8,0,55,0,61,0,0,0,0,1,1,11,0,5,0,74,3,4,0,0,1,238,148,16
3,1996,2,27,21,5,5,0,0,19,74,20,2,0,1,5,2,9,2,53,0,42,0,0,0,0,0,1,6,0,1,0,67,1,9,2,1,0,214,120,12
3,1996,3,15,23,3,2,0,0,11,127,33,2,0,1,4,2,18,0,61,0,51,0,0,0,0,0,3,5,0,4,0,86,1,4,0,1,0,286,128,11
3,1996,4,18,38,6,5,0,0,27,73,28,0,0,0,3,2,14,0,71,0,39,0,0,0,0,0,2,6,0,3,0,67,2,5,2,0,1,229,143,14
3,1996,5,40,37,7,6,0,0,25,91,29,6,0,1,6,4,20,1,80,0,60,0,0,0,0,0,2,12,0,5,0,90,3,7,0,0,0,293,177,21
3,1996,6,37,41,2,3,0,0,24,54,18,6,0,0,0,0,3,0,72,0,33,0,0,0,0,0,1,16,0,3,0,64,0,5,1,0,0,217,145,19
3,1996,7,28,36,12,3,0,0,35,93,32,3,1,0,7,2,12,1,95,0,39,0,0,0,0,0,0,7,0,12,0,92,3,14,0,0,3,284,176,19
3,1996,8,35,36,3,3,0,0,25,84,22,2,1,1,3,3,9,0,101,1,45,0,0,0,0,0,3,6,1,1,0,70,0,5,2,0,0,250,177,12
3,1996,9,34,42,2,3,0,0,35,63,13,2,0,1,4,1,6,0,66,0,42,0,0,0,0,0,2,5,0,4,0,77,1,4,1,1,0,232,148,9
3,1996,10,35,34,4,3,0,0,21,100,18,2,1,0,7,8,14,0,91,0,51,0,0,0,0,0,0,12,0,2,0,77,1,6,0,1,0,267,175,16
3,1996,11,23,30,5,2,0,0,23,77,24,0,1,1,3,3,9,0,75,0,48,0,0,0,0,0,1,5,0,5,0,43,1,8,0,1,1,199,151,11
3,1996,12,22,33,4,1,0,0,20,131,17,2,0,1,4,0,12,1,99,0,41,0,0,0,0,0,3,2,0,8,0,65,5,7,0,3,1,269,162,9
3,1997,1,22,41,0,9,0,0,36,87,29,2,2,0,4,3,11,0,85,0,48,0,0,0,0,0,2,5,0,2,0,57,4,11,1,3,0,245,174,7
3,1997,2,26,28,5,5,0,0,34,73,15,1,1,1,6,3,6,0,85,3,39,0,0,0,0,0,1,7,0,4,0,59,1,9,1,0,0,206,165,13
3,1997,3,32,65,7,4,0,0,31,114,38,2,1,0,6,3,2,0,80,0,63,1,0,0,0,0,2,7,0,6,0,97,2,6,0,1,2,350,181,17
3,1997,4,22,41,8,4,0,1,29,103,40,1,0,2,3,3,8,0,92,0,60,0,0,0,0,0,2,8,0,5,0,73,2,6,1,1,0,283,189,18
3,1997,5,31,21,10,4,0,0,24,118,30,6,0,2,5,3,8,0,101,2,67,0,0,0,0,0,2,13,0,9,0,74,2,13,0,0,2,278,205,25
3,1997,6,23,30,6,0,0,0,28,92,38,0,0,0,10,3,7,0,99,3,31,0,0,0,0,0,2,6,0,7,0,86,1,8,1,0,0,269,164,14
3,1997,7,42,28,10,5,0,0,35,88,34,1,0,1,8,0,12,0,93,1,42,0,0,0,0,0,5,8,0,12,0,123,3,9,0,0,0,320,178,23
3,1997,8,35,32,1,0,0,0,44,88,43,2,0,0,8,3,17,0,89,1,41,0,0,1,0,0,0,12,0,8,0,102,0,5,2,0,1,300,186,13
3,1997,9,35,12,5,1,0,0,28,78,40,4,2,0,4,3,13,0,79,2,38,0,0,0,0,0,3,8,0,6,0,105,5,10,1,1,0,271,153,16
3,1997,10,26,14,6,2,0,0,26,120,32,10,0,0,4,0,5,0,92,0,47,1,0,0,0,0,1,5,0,3,0,98,2,7,1,3,1,292,170,13
3,1997,11,16,22,2,3,0,0,39,110,24,2,0,1,6,4,18,1,95,2,25,0,0,0,0,0,2,5,0,4,0,62,4,7,0,1,1,237,164,9
3,1997,12,18,19,3,4,0,0,32,103,27,9,2,0,6,1,6,1,92,5,32,0,0,0,0,0,3,11,0,3,0,64,3,7,0,0,4,235,167,17
3,1998,1,10,22,2,1,0,0,29,140,28,8,0,0,6,5,7,0,112,0,45,0,0,0,0,0,7,5,0,9,0,74,2,7,3,3,2,275,191,14
3,1998,2,24,11,1,4,0,1,15,88,21,1,1,0,3,4,5,0,78,0,37,0,0,0,0,0,0,11,1,1,0,51,1,7,0,0,1,199,141,12
3,1998,3,31,27,6,3,0,0,23,106,28,5,0,0,8,3,6,6,83,1,42,0,0,0,0,0,3,16,0,8,0,82,3,12,0,1,3,277,164,25
3,1998,4,12,18,6,8,0,0,21,112,24,0,0,0,8,2,14,3,90,1,48,0,0,0,0,0,1,11,0,4,0,83,1,12,0,2,0,257,170,18
3,1998,5,29,26,5,3,0,0,22,94,35,2,3,1,7,8,12,1,93,0,51,0,0,0,0,0,1,7,0,3,0,100,2,9,0,0,0,287,173,13
3,1998,6,30,22,6,1,0,0,25,90,30,1,1,0,4,5,10,0,90,0,51,0,0,0,0,0,4,5,1,7,0,81,2,5,0,1,0,254,171,15
3,1998,7,33,29,10,2,0,0,40,93,42,2,0,1,3,4,5,0,100,1,52,0,0,0,0,0,2,11,0,3,0,80,2,11,1,1,0,279,203,23
3,1998,8,32,32,8,3,0,1,47,92,41,0,1,2,10,3,7,0,95,0,69,1,0,0,0,0,2,11,0,4,0,85,2,14,0,0,0,285,222,22
3,1998,9,29,27,4,3,0,0,28,69,29,3,0,1,4,2,7,0,86,2,62,0,0,0,0,0,2,7,0,9,0,76,4,10,0,2,0,233,183,13
3,1998,10,30,22,6,5,0,0,27,103,32,4,2,0,1,3,6,0,84,1,47,0,0,0,0,0,3,13,0,6,0,74,1,7,3,0,0,266,171,22
3,1998,11,22,25,5,0,0,1,24,92,27,4,1,0,2,2,6,0,73,0,66,0,0,0,0,0,2,8,0,7,0,53,4,4,0,0,1,219,171,15
3,1998,12,17,34,4,3,0,0,23,80,28,9,4,0,0,3,6,0,73,1,33,1,0,0,0,3,1,9,0,4,0,61,2,5,3,0,2,223,138,15
3,1999,1,16,27,3,0,0,1,25,71,29,7,1,0,7,8,6,1,83,0,46,0,0,0,0,0,1,9,0,0,0,55,5,4,2,0,0,198,163,13
3,1999,2,21,51,7,0,0,0,25,66,17,5,3,1,4,3,17,0,57,0,48,1,0,1,0,0,1,10,0,1,0,60,2,2,0,1,2,215,140,19
3,1999,3,16,39,9,0,0,0,28,90,26,17,5,1,2,4,9,2,84,3,52,0,0,1,0,2,1,7,0,5,0,60,2,9,1,0,1,231,171,17
3,1999,4,35,27,10,0,0,0,27,69,21,11,5,1,0,3,7,5,93,0,36,0,0,1,0,1,0,6,0,2,0,66,2,5,3,1,1,218,162,16
3,1999,5,26,50,8,0,0,0,25,75,28,7,2,0,8,5,3,1,81,0,62,0,0,1,0,3,1,5,0,4,0,72,5,4,1,1,1,251,173,14
3,1999,6,34,32,4,2,0,1,26,63,37,24,3,2,7,2,6,0,102,5,52,0,0,0,0,1,4,6,0,10,1,63,6,8,1,5,0,231,186,14
3,1999,7,56,32,5,2,0,0,16,80,37,9,1,2,13,6,4,1,97,1,65,0,0,0,0,0,4,7,2,5,0,70,5,5,1,4,1,277,185,16
3,1999,8,57,39,11,3,0,0,33,96,26,23,2,0,10,4,8,0,103,0,56,0,0,1,0,1,2,12,0,10,0,83,6,2,2,3,1,304,204,25
3,1999,9,34,44,10,1,0,0,32,81,34,6,0,1,4,3,3,0,95,0,61,0,0,0,0,1,1,13,0,5,0,68,5,2,2,0,1,262,201,24
3,1999,10,22,22,5,0,0,0,36,78,21,5,3,1,5,7,11,0,72,0,58,0,0,1,0,1,2,9,0,5,0,81,6,5,2,1,1,224,175,16
3,1999,11,26,24,4,2,0,0,19,57,17,1,1,2,4,4,10,0,68,0,53,0,0,0,0,0,2,18,0,2,0,72,3,7,1,0,2,198.1271692,158,24
3,1999,12,27,24,10,3,0,1,30,90,24,6,5,2,7,4,14,3,90,2,42,2,0,0,0,3,1,13,0,6,0,96,6,10,1,3,5,264.4542421,175,26
3,2000,1,18,41,15,0,0,0,28,88,48,32,10,2,5,6,12,0,87,10,41,0,0,0,0,6,2,17,0,4,0,131,5,7,0,1,3,326,173,34
3,2000,2,29,23,10,0,0,2,25,71,39,28,10,1,11,4,4,1,83,8,44,0,1,2,0,4,2,20,0,7,0,139,6,9,4,0,4,301,172,32
3,2000,3,27,42,14,4,0,1,30,113,33,18,3,0,6,4,10,0,82,8,36,0,0,1,0,6,2,11,0,7,0,106,6,11,2,2,2,325,159,27
3,2000,4,31,19,9,2,0,0,46,93,35,19,5,0,7,3,14,0,72,10,54,0,0,1,0,4,1,13,0,3,0,117,3,13,4,0,3,297,185,23
3,2000,5,38,68,15,0,0,0,31,94,41,21,9,0,5,3,9,4,85,10,30,0,0,1,0,7,1,6,0,5,0,134,5,14,1,0,6,375,152,22
3,2000,6,42,47,8,5,0,0,33,98,36,30,8,0,8,3,7,0,79,5,38,1,0,1,0,7,3,8,0,3,0,106,7,5,5,0,4,334,158,20
3,2000,7,33,53,8,2,0,0,42,88,49,12,7,1,8,4,18,0,97,15,30,2,0,2,0,6,0,13,0,5,0,105,6,13,3,1,2,330,182,23
3,2000,8,49,55,5,0,0,0,32,98,41,17,6,0,9,2,9,0,97,8,36,0,0,1,0,2,3,6,0,10,0,78,5,8,2,0,0,321,171,14
3,2000,9,47,44,11,1,0,0,34,84,33,23,3,1,5,5,9,0,70,13,36,0,0,1,0,6,0,7,0,4,0,118,6,8,4,0,6,327,147,18
3,2000,10,40,23,3,0,0,1,29,87,53,18,6,0,8,5,2,2,56,9,23,0,0,0,0,10,1,12,0,5,0,111,7,6,1,0,0,314,120,16
3,2000,11,25,24,4,7,0,0,38,95,29,42,4,1,4,3,8,0,62,6,27,0,0,0,0,3,2,11,0,8,0,92,7,4,3,1,8,272,138,17
3,2000,12,10,30,9,1,0,0,29,64,23,15,1,0,4,3,0,0,65,1,42,1,0,0,0,2,1,10,0,3,0,84,4,4,1,0,3,212,146,21
3,2001,1,25,35,15,4,0,0,34,133,29,24,5,1,6,6,17,0,87,0,34,0,0,2,0,3,2,8,0,6,1,99,5,6,4,2,6,325,163,25
3,2001,2,38,27,9,0,0,2,36,94,37,29,2,0,5,5,9,0,48,2,36,0,0,0,0,3,0,7,0,7,0,87,4,12,1,0,5,283,127,16
3,2001,3,45,21,11,1,0,0,28,98,45,35,4,1,10,6,12,1,70,1,37,0,0,0,0,8,0,8,0,3,0,104,1,15,2,1,10,314,143,19
3,2001,4,41,35,13,3,0,0,31,92,24,15,4,3,5,5,11,2,65,3,46,0,0,0,0,2,0,7,0,3,0,135,4,8,3,1,3,330,149,20
3,2001,5,25,44,7,0,0,0,27,94,41,32,4,0,7,2,9,1,84,1,33,0,0,0,0,5,1,6,0,4,0,127,3,9,2,0,13,331,150,14
3,2001,6,21,42,11,1,0,1,44,117,31,22,1,0,7,5,7,0,77,2,37,0,0,0,0,3,0,4,0,6,0,112,1,11,3,3,5,324,162,15
3,2001,7,37,48,17,1,0,0,51,122,33,16,4,2,3,4,9,0,78,1,55,0,0,0,0,3,1,12,0,9,0,141,1,8,5,0,2,382,196,30
3,2001,8,34,32,10,0,0,0,51,128,26,22,4,0,4,6,26,0,85,0,49,1,0,0,0,2,1,5,0,3,0,113,0,10,1,1,4,333,190,17
